department,province,district,ubigeo,poblacion,sfca_index_per_10k,t_medio_min,n_facilities_in_catchment
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411,1975.0,0.0,136.29134043037973,0.0
HUANCAVELICA,CASTROVIRREYNA,TANTARA,090412,816.0,0.0,107.79246765196078,0.0
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,090413,1802.0,0.0,102.89751676470588,0.0
HUANCAVELICA,CHURCAMPA,ANCO,090502,6653.0,0.16336223193869995,69.77191257357583,0.5
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,090503,3401.0,0.0,81.9305026962658,0.0
HUANCAVELICA,CHURCAMPA,CHURCAMPA,090501,6001.0,0.524235087585879,51.37432238360273,1.0
HUANCAVELICA,CHURCAMPA,COSME,090511,4184.0,0.0,84.69856727772466,0.0
HUANCAVELICA,CHURCAMPA,EL CARMEN,090504,3101.0,0.0,75.11330056433408,0.0
HUANCAVELICA,CHURCAMPA,LA MERCED,090505,1149.0,1.1838260225479156,40.538157902523935,1.0
HUANCAVELICA,CHURCAMPA,LOCROJA,090506,4439.0,0.0,77.16548188871367,0.0
HUANCAVELICA,CHURCAMPA,PACHAMARCA,090510,2937.0,0.0,105.30115423901943,0.0
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,090507,7385.0,0.0,89.19522039539608,0.0
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,090508,1144.0,1.1493487737557622,45.25027700174825,0.5
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,090509,7097.0,0.0,138.3674669198253,0.0
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,090102,3976.0,3.977113002071719,49.27004425553319,1.0
HUANCAVELICA,HUANCAVELICA,ACORIA,090103,30896.0,7.607509553665494,38.736328843048724,2.0
HUANCAVELICA,HUANCAVELICA,ASCENSION,090118,9735.0,21.469579585615797,2.025777746666667,2.5
HUANCAVELICA,HUANCAVELICA,CONAYCA,090104,1323.0,0.0,69.89543232048375,0.0
HUANCAVELICA,HUANCAVELICA,CUENCA,090105,2287.0,0.0,93.47275032794053,0.0
HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,090106,3032.0,1.9576218821781621,43.333506015831134,1.0
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101,36402.0,21.55510347852859,2.2586398176034286,3.0
HUANCAVELICA,HUANCAVELICA,HUANDO,090119,7694.0,3.9357870918748143,44.79928899675071,2.0
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,090107,907.0,0.0,94.91532588754134,0.0
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,090108,979.0,1.5353601625403501,56.121343886618995,2.0
HUANCAVELICA,HUANCAVELICA,LARIA,090109,1443.0,0.0,88.41785040194038,0.0
HUANCAVELICA,HUANCAVELICA,MANTA,090110,1741.0,0.33529186755120216,68.62224196094199,1.0
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,090111,760.0,0.0,63.06167,0.0
HUANCAVELICA,HUANCAVELICA,MOYA,090112,2272.0,0.0,93.66192088028168,0.0
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,090113,2539.0,0.0,81.51475634501773,0.0
HUANCAVELICA,HUANCAVELICA,PALCA,090114,3416.0,7.0128390807070184,35.820706217798595,2.0
HUANCAVELICA,HUANCAVELICA,PILCHACA,090115,626.0,0.0,80.39257940894568,0.0
HUANCAVELICA,HUANCAVELICA,VILCA,090116,3186.0,0.0,75.96080523069679,0.0
HUANCAVELICA,HUANCAVELICA,YAULI,090117,23874.0,8.102920067756337,36.86441341695568,3.5
HUANCAVELICA,HUAYTARA,AYAVI,090602,817.0,0.0,167.89519017135862,0.0
HUANCAVELICA,HUAYTARA,CORDOVA,090603,2098.0,0.0,127.4456177478551,0.0
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,090604,451.0,0.0,126.23000405764967,0.0
HUANCAVELICA,HUAYTARA,HUAYTARA,090601,2237.0,0.0,100.4399789360751,0.0
HUANCAVELICA,HUAYTARA,LARAMARCA,090605,1040.0,0.0,124.17112630384615,0.0
HUANCAVELICA,HUAYTARA,OCOYO,090606,2257.0,0.0,95.01325653522375,0.0
HUANCAVELICA,HUAYTARA,PILPICHACA,090607,3605.0,0.0,103.41870049597782,0.0
HUANCAVELICA,HUAYTARA,QUERCO,090608,838.0,0.0,110.01532350238664,0.0
HUANCAVELICA,HUAYTARA,QUITO-ARMA,090609,881.0,0.0,139.97123969353007,0.0
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,090610,1641.0,0.0,134.4111132480195,0.0
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,090611,821.0,0.0,123.75607649208281,0.0
HUANCAVELICA,HUAYTARA,SAN ISIDRO,090612,1114.0,0.0,131.50073739676841,0.0
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,090613,3359.0,0.0,120.78173162548379,0.0
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,090614,698.0,0.0,94.7848657234957,0.0
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,090615,1081.0,0.0,136.1351431359852,0.0
HUANCAVELICA,HUAYTARA,TAMBO,090616,521.0,0.0,145.62346280230327,0.0
HUANCAVELICA,TAYACAJA,ACOSTAMBO,090702,4537.0,1.5115203000144506,52.898595952171036,8.5
HUANCAVELICA,TAYACAJA,ACRAQUIA,090703,5203.0,3.1732236540641,22.89750757889679,1.5
HUANCAVELICA,TAYACAJA,AHUAYCHA,090704,5212.0,2.506248591020749,29.52733115886416,5.5
HUANCAVELICA,TAYACAJA,ANDAYMARCA,090720,2475.0,0.0,113.91335005454545,0.0
HUANCAVELICA,TAYACAJA,COLCABAMBA,090705,13059.000000000002,0.44008706416923615,69.79666961987901,0.0
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,090706,9752.0,6.114824448256233,5.04973403195242,12.5
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,090707,4976.0,0.0,146.35702575562698,0.0
HUANCAVELICA,TAYACAJA,HUARIBAMBA,090709,7713.0,1.0195092500167509,46.91708909788669,1.0
HUANCAVELICA,TAYACAJA,NAHUIMPUQUIO,090710,2175.0,7.253996699938951,42.289355281379315,16.0
HUANCAVELICA,TAYACAJA,PAMPAS,090701,10914.0,4.075784580245559,23.71957613257284,8.0
HUANCAVELICA,TAYACAJA,PAZOS,090711,7511.0,11.746756739943798,29.94296509000133,16.0
HUANCAVELICA,TAYACAJA,QUICHUAS,090719,4457.0,0.03721343538008513,60.89062316199237,0.5
HUANCAVELICA,TAYACAJA,QUISHUAR,090713,942.0,0.0,68.86152460721868,0.0
HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,5151.0,0.25082199811255607,59.91728075868763,1.0
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,4053.0,0.0,100.82488266962744,0.0
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,3202.0,0.0,72.85312917801375,0.0
HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,5078.0,0.0,124.28052274123671,0.0
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,8471.0,0.0,178.78963236335733,0.0
HUANUCO,AMBO,AMBO,100201,15757.0,6.7912767924248625,48.449717956685916,10.0
HUANUCO,AMBO,CAYNA,100202,3727.0,0.0,89.59702770324658,0.0
HUANUCO,AMBO,COLPAS,100203,2706.0,0.0,133.76004597930526,0.0
HUANUCO,AMBO,CONCHAMARCA,100204,6903.0,20.22640702156386,24.531978196726065,10.0
HUANUCO,AMBO,HUACAR,100205,8161.0,2.5059504686125234,55.77724493787526,10.0
HUANUCO,AMBO,SAN FRANCISCO,100206,3285.0,0.36108593843256787,68.39968909893456,0.0
HUANUCO,AMBO,SAN RAFAEL,100207,11594.0,5.3803407001358625,56.00016295118165,1.0
HUANUCO,AMBO,TOMAY KICHWA,100208,4488.0,20.49197372126187,24.140854787433156,10.0
HUANUCO,DOS DE MAYO,CHUQUIS,100307,5018.0,0.0,161.40482751893185,0.0
HUANUCO,DOS DE MAYO,LA UNION,100301,6913.0,0.0,121.02282430493274,0.0
HUANUCO,DOS DE MAYO,MARIAS,100311,7601.0,0.0,150.71642162610183,0.0
HUANUCO,DOS DE MAYO,PACHAS,100313,11146.0,0.0,134.9489742844967,0.0
HUANUCO,DOS DE MAYO,QUIVILLA,100316,2088.0,0.0,153.90253854406131,0.0
HUANUCO,DOS DE MAYO,RIPAN,100317,6312.0,0.0,132.32698004942964,0.0
HUANUCO,DOS DE MAYO,SHUNQUI,100321,2549.0,0.0,141.27979597096902,0.0
HUANUCO,DOS DE MAYO,SILLAPATA,100322,2898.0,0.0,124.02463826086957,0.0
HUANUCO,DOS DE MAYO,YANAS,100323,3095.0,0.0,153.1305835088853,0.0
HUANUCO,HUACAYBAMBA,CANCHABAMBA,100402,3038.0,0.0,252.28503907504938,0.0
HUANUCO,HUACAYBAMBA,COCHABAMBA,100403,2750.0,0.0,153.70297857454545,0.0
HUANUCO,HUACAYBAMBA,HUACAYBAMBA,100401,6736.0,0.0,136.27386544239903,0.0
HUANUCO,HUACAYBAMBA,PINRA,100404,7883.0,0.0,194.72653368007104,0.0
HUANUCO,HUAMALIES,ARANCAY,100502,1767.0,0.0,218.15735541595924,0.0
HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,100503,4328.0,0.0,165.28702688770795,0.0
HUANUCO,HUAMALIES,JACAS GRANDE,100504,6371.0,0.0,163.25582427405433,0.0
HUANUCO,HUAMALIES,JIRCAN,100505,2948.0,0.0,213.6047042469471,0.0
HUANUCO,HUAMALIES,LLATA,100501,14765.0,0.0,125.65467031344396,0.0
HUANUCO,HUAMALIES,MIRAFLORES,100506,3538.0,0.0,136.32493240248726,0.0
HUANUCO,HUAMALIES,MONZON,100507,18635.0,0.7909029508585778,56.58426096206064,1.0
HUANUCO,HUAMALIES,PUNCHAO,100508,2331.0,0.0,135.37483488202489,0.0
HUANUCO,HUAMALIES,PUNOS,100509,4755.0,0.0,104.65618515667718,0.0
HUANUCO,HUAMALIES,SINGA,100510,4016.0,0.0,119.76381474103586,0.0
HUANUCO,HUAMALIES,TANTAMAYO,100511,2888.0,0.0,177.19867736495846,0.0
HUANUCO,HUANUCO,AMARILIS,100102,67695.0,36.381809561221544,2.8038847182458086,10.0
HUANUCO,HUANUCO,CHINCHAO,100103,22375.0,1.0371830781936526,75.33071012505029,1.0
HUANUCO,HUANUCO,CHURUBAMBA,100104,24732.0,2.905534100372442,53.92245933259744,10.0
HUANUCO,HUANUCO,HUANUCO,100101,75268.0,38.12229998206732,2.1566867600693524,10.0
HUANUCO,HUANUCO,MARGOS,100105,8549.0,0.6724042590833899,61.06280681693766,0.0
HUANUCO,HUANUCO,PILLCO MARCA,100111,24253.0,35.895182527449585,5.5958760507153755,10.0
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,7371.0,9.102756174164828,39.927375461945466,10.0
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,4847.0,25.103604685061548,19.230386540127917,10.0
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,6786.0,0.0,88.33039627763043,0.0
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,17774.0,18.659235857992787,31.755368503375717,10.0
HUANUCO,HUANUCO,YACUS,100112,6283.0,1.1422269531823315,65.31932876969601,5.0
HUANUCO,HUANUCO,YARUMAYO,100110,2655.0,1.1011710051594696,61.8146127118644,5.0
HUANUCO,LAURICOCHA,BANOS,101002,5409.0,0.0,152.9918789332594,0.0
HUANUCO,LAURICOCHA,JESUS,101001,6313.0,0.0,104.80239060668463,0.0
HUANUCO,LAURICOCHA,JIVIA,101003,2557.0,0.0,100.2602955318733,0.0
HUANUCO,LAURICOCHA,QUEROPALCA,101004,1719.0,0.0,168.115355840605,0.0
HUANUCO,LAURICOCHA,RONDOS,101005,6502.0,0.0,146.2098467225469,0.0
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,101006,2425.0,0.0,124.0813923727835,0.0
HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,101007,9587.0,0.0,144.3867456221967,0.0
HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,100602,6597.0,4.906868559535737,23.23037744429286,2.0
HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,100603,3879.0,0.0,70.04521559938128,0.0
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,100604,32284.0,0.0,74.674766773634,0.0
HUANUCO,LEONCIO PRADO,LUYANDO,100605,8599.0,5.279272624751871,23.420587155250615,2.0
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,9332.0,2.0644475341403496,44.49323945852979,2.0
HUANUCO,LEONCIO PRADO,RUPA-RUPA,100601,57300.0,8.496910335603454,4.201744430275742,2.0
HUANUCO,MARANON,CHOLON,100702,9083.0,0.22673499022255517,73.8947952686337,0.0
HUANUCO,MARANON,HUACRACHUCO,100701,15105.0,0.0,145.38500189473683,0.0
HUANUCO,MARANON,SAN BUENAVENTURA,100703,2499.0,0.0,199.11834893157265,0.0
HUANUCO,PACHITEA,CHAGLLA,100802,13464.0,0.1007174468639466,83.39418556743911,0.0
HUANUCO,PACHITEA,MOLINO,100803,12549.000000000002,0.0,73.82485049942889,0.0
HUANUCO,PACHITEA,PANAO,100801,19673.0,0.0,92.03899134039038,0.0
HUANUCO,PACHITEA,UMARI,100804,17181.0,0.7615580621395622,63.84244939667364,0.0
HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902,6026.0,0.0,225.9730099784268,0.0
HUANUCO,PUERTO INCA,HONORIA,100903,5628.0,0.0,79.45106284150675,0.0
HUANUCO,PUERTO INCA,PUERTO INCA,100901,8670.0,0.0,196.05481864936561,0.0
HUANUCO,PUERTO INCA,TOURNAVISTA,100904,5052.0,0.0,84.05190891330166,0.0
HUANUCO,PUERTO INCA,YUYAPICHIS,100905,5851.0,0.0,238.17295489318064,0.0
HUANUCO,YAROWILCA,APARICIO POMARES,101104,5780.0,0.0,132.0499489965398,0.0
HUANUCO,YAROWILCA,CAHUAC,101102,3384.0,0.0,136.32308604905438,0.0
HUANUCO,YAROWILCA,CHACABAMBA,101103,3071.0,0.0,110.59190962357538,0.0
HUANUCO,YAROWILCA,CHAVINILLO,101101,7190.0,0.0,121.21570533379693,0.0
HUANUCO,YAROWILCA,CHORAS,101108,3458.0,0.0,79.29489895893582,0.0
HUANUCO,YAROWILCA,JACAS CHICO,101105,1889.0,0.0,77.4018156389624,0.0
HUANUCO,YAROWILCA,OBAS,101106,5953.0,0.0,128.42739929027383,0.0
HUANUCO,YAROWILCA,PAMPAMARCA,101107,2511.0,0.0,154.17353990442052,0.0
ICA,CHINCHA,ALTO LARAN,110202,6368.0,14.256240003233179,10.063292024654523,14.5
ICA,CHINCHA,CHAVIN,110203,1096.0,0.0,113.1527062408759,0.0
ICA,CHINCHA,CHINCHA ALTA,110201,59574.0,19.711928960001163,1.2616667,15.0
ICA,CHINCHA,CHINCHA BAJA,110204,12301.0,14.975138080384554,16.976976982765628,15.0
ICA,CHINCHA,EL CARMEN,110205,11778.0,9.45454548177461,22.045874026829683,12.0
ICA,CHINCHA,GROCIO PRADO,110206,20621.0,20.346846822360227,6.811240281625526,15.0
ICA,CHINCHA,PUEBLO NUEVO,110207,52143.0,19.034760541187342,0.6816667,15.0
ICA,CHINCHA,SAN JUAN DE YANAC,110208,471.0,0.0,88.26098891719747,0.0
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,110209,1593.0,0.0,131.6303241431262,0.0
ICA,CHINCHA,SUNAMPE,110210,24432.0,18.42329731986366,6.460039229666012,15.0
ICA,CHINCHA,TAMBO DE MORA,110211,4943.0,17.94038005040088,14.082865375682784,15.0
ICA,ICA,ICA,110101,125667.0,19.441977569509522,1.9525951588428148,10.0
ICA,ICA,LA TINGUINA,110102,31017.0,17.853888721050737,5.91156890606764,10.0
ICA,ICA,LOS AQUIJES,110103,16345.0,17.515372412502767,8.58094428225757,10.0
ICA,ICA,OCUCAJE,110104,3639.0,6.188337438250215,34.37557982962352,9.0
ICA,ICA,PACHACUTEC,110105,6039.0,15.7680973412508,13.233902986918363,10.0
ICA,ICA,PARCONA,110106,50366.0,18.584803434683277,4.689127360282731,10.0
ICA,ICA,PUEBLO NUEVO,110107,4595.0,17.722360591794583,8.119602724265505,10.0
ICA,ICA,SALAS,110108,18673.0,16.02222242422316,13.121443449847373,10.0
ICA,ICA,SAN JOSE DE LOS MOLINOS,110109,6152.0,10.0198200818488,23.70277106176853,9.0
ICA,ICA,SAN JUAN BAUTISTA,110110,12681.0,16.76798438428567,8.232335850248402,10.0
ICA,ICA,SANTIAGO,110111,23993.0,12.503724518221812,20.239811643646068,10.0
ICA,ICA,SUBTANJALLA,110112,19019.0,17.735771653532595,8.672637901835007,10.0
ICA,ICA,TATE,110113,4101.0,16.979078928386095,10.238843170446232,10.0
ICA,ICA,YAUCA DEL ROSARIO,110114,1117.0,0.6486661103553696,97.11689796777083,4.5
ICA,NAZCA,CHANGUILLO,110302,1915.0,11.1373178039883,29.438235833420368,2.0
ICA,NAZCA,EL INGENIO,110303,2932.0,11.26196229574393,28.15858917462483,2.0
ICA,NAZCA,MARCONA,110304,12876.0,0.37774859836117225,59.56184295316869,0.5
ICA,NAZCA,NAZCA,110301,26498.0,8.113411448989382,1.921421551396332,2.0
ICA,NAZCA,VISTA ALEGRE,110305,13711.0,7.515657026234463,5.993982505273139,1.5
ICA,PALPA,LLIPATA,110402,1494.0,17.841738216930164,6.878831011378849,2.0
ICA,PALPA,PALPA,110401,7288.0,18.0978542708963,2.62320022489023,2.0
ICA,PALPA,RIO GRANDE,110403,2773.0,15.195396282286419,13.042920575910566,1.0
ICA,PALPA,SANTA CRUZ,110404,1060.0,12.983739077487122,19.331338716981133,1.0
ICA,PALPA,TIBILLO,110405,421.0,0.0,128.8462476247031,0.0
ICA,PISCO,HUANCANO,110502,1758.0,0.3454527305337854,55.779574394197944,1.5
ICA,PISCO,HUMAY,110503,5923.0,1.1425657392809774,43.56879444538241,3.0
ICA,PISCO,INDEPENDENCIA,110504,12403.0,3.9755561511219994,26.50623462339756,9.0
ICA,PISCO,PARACAS,110505,4182.0,3.0739450803491684,26.944935108560497,7.0
ICA,PISCO,PISCO,110501,55030.0,7.258852635903603,3.243074474123205,9.0
ICA,PISCO,SAN ANDRES,110506,13836.0,6.676176520878505,6.110407028288523,9.0
ICA,PISCO,SAN CLEMENTE,110507,19516.0,9.437722287761893,8.345364863547859,11.0
ICA,PISCO,TUPAC AMARU INCA,110508,14678.0,7.796672907469251,6.292510911363945,9.0
JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,26792.0,23.09737937008401,10.061986041766199,2.5
JUNIN,CHANCHAMAYO,PERENE,120302,56450.0,6.1164617346096,25.688940353002653,2.0
JUNIN,CHANCHAMAYO,PICHANAQUI,120303,49585.00000000001,3.5018476633025593,20.541612374712106,1.0
JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,120304,7025.0,8.823085303026854,41.21304839857651,3.0
JUNIN,CHANCHAMAYO,SAN RAMON,120305,26382.0,23.375005480617943,13.791425318285194,3.0
JUNIN,CHANCHAMAYO,VITOC,120306,2599.0,13.154671266372624,28.92214110042324,2.0
JUNIN,CHUPACA,AHUAC,120902,6547.0,20.64427970456905,19.20703060775928,19.0
JUNIN,CHUPACA,CHONGOS BAJO,120903,4491.0,24.75821542681496,12.93629137274549,20.0
JUNIN,CHUPACA,CHUPACA,120901,20253.0,25.425618653922648,12.665814199945686,19.0
JUNIN,CHUPACA,HUACHAC,120904,3738.0,20.52906927630925,20.219692414125202,18.5
JUNIN,CHUPACA,HUAMANCACA CHICO,120905,5055.0,30.12161584318234,4.022754395113749,20.0
JUNIN,CHUPACA,SAN JUAN DE ISCOS,120906,2332.0,21.963888963913618,16.66960290780446,20.0
JUNIN,CHUPACA,SAN JUAN DE JARPA,120907,3685.0,0.377422714705048,59.99586376662144,2.0
JUNIN,CHUPACA,TRES DE DICIEMBRE,120908,1920.0,27.700732389149785,8.316667,20.0
JUNIN,CHUPACA,YANACANCHA,120909,3294.0,0.0,77.15057912568305,0.0
JUNIN,CONCEPCION,ACO,120202,1951.0,13.851829835712516,25.774018556125068,18.0
JUNIN,CONCEPCION,ANDAMARCA,120203,6580.0,0.0,183.88514791033435,0.0
JUNIN,CONCEPCION,CHAMBARA,120204,2985.0,9.347254656913082,36.69898033567839,18.0
JUNIN,CONCEPCION,COCHAS,120205,2227.0,0.0,124.99088514952851,0.0
JUNIN,CONCEPCION,COMAS,120206,7801.0,0.0,82.11226488821946,0.0
JUNIN,CONCEPCION,CONCEPCION,120201,14456.0,18.74880254239485,4.695669799543442,18.0
JUNIN,CONCEPCION,HEROINAS TOLEDO,120207,1422.0,7.674565145582376,17.733375316455696,18.0
JUNIN,CONCEPCION,MANZANARES,120208,1540.0,18.034704928328004,23.48836505194805,18.0
JUNIN,CONCEPCION,MARISCAL CASTILLA,120209,1509.0,0.0,94.10646093439364,0.0
JUNIN,CONCEPCION,MATAHUASI,120210,5162.0,13.52299854703542,8.666597103642,18.0
JUNIN,CONCEPCION,MITO,120211,1476.0,22.145409068672805,14.675257154471545,18.5
JUNIN,CONCEPCION,NUEVE DE JULIO,120212,1774.0,16.064335103373235,3.9070038551296506,18.0
JUNIN,CONCEPCION,ORCOTUNA,120213,4068.0,24.11145390122396,16.980795680432646,18.0
JUNIN,CONCEPCION,SAN JOSE DE QUERO,120214,6523.0,1.9643269953053197,54.73204483535183,8.0
JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,120215,2406.0,13.065402563419301,8.627986284289276,18.0
JUNIN,HUANCAYO,CARHUACALLANGA,120104,840.0,0.0,84.39261571428571,0.0
JUNIN,HUANCAYO,CHACAPAMPA,120105,1212.0,0.0,78.76034653465346,0.0
JUNIN,HUANCAYO,CHICCHE,120106,1414.0,3.1594460485000693,48.849877475247524,15.0
JUNIN,HUANCAYO,CHILCA,120107,77913.0,29.985789197193448,3.6026677832967544,20.0
JUNIN,HUANCAYO,CHONGOS ALTO,120108,1686.0,0.5745968635000865,58.360101846975084,2.0
JUNIN,HUANCAYO,CHUPURO,120111,2012.0,24.16935184687826,13.888492105864811,20.0
JUNIN,HUANCAYO,COLCA,120112,2236.0,0.3159060201166105,60.259077763864056,2.0
JUNIN,HUANCAYO,CULLHUAS,120113,2832.0,15.40308200332528,25.732537088629943,17.5
JUNIN,HUANCAYO,EL TAMBO,120114,147045.0,30.813028178715324,2.6561523884015097,19.0
JUNIN,HUANCAYO,HUACRAPUQUIO,120116,1415.0,23.266811456958674,15.332197002120141,19.5
JUNIN,HUANCAYO,HUALHUAS,120117,3903.0,23.66763704915436,15.64123271867794,19.0
JUNIN,HUANCAYO,HUANCAN,120119,16949.0,28.587547540931592,6.4753527193580735,20.0
JUNIN,HUANCAYO,HUANCAYO,120101,117024.0,31.098659329846424,0.7394437069233661,19.0
JUNIN,HUANCAYO,HUASICANCHA,120120,992.0,0.0,72.0403695967742,0.0
JUNIN,HUANCAYO,HUAYUCACHI,120121,8076.0,26.445867713747273,10.47596021464834,20.0
JUNIN,HUANCAYO,INGENIO,120122,2374.0,13.57803102564049,12.17647501811289,18.0
JUNIN,HUANCAYO,PARIAHUANCA,120124,7181.0,0.0,87.989422174906,0.0
JUNIN,HUANCAYO,PILCOMAYO,120125,13403.0,29.519931205993547,6.320822038573454,19.0
JUNIN,HUANCAYO,PUCARA,120126,5655.0,18.039053193688023,21.911351293899205,18.5
JUNIN,HUANCAYO,QUICHUAY,120127,1929.0,9.657789740798028,14.634279986521515,18.0
JUNIN,HUANCAYO,QUILCAS,120128,4191.0,18.497286435491493,20.120104472440943,18.5
JUNIN,HUANCAYO,SAN AGUSTIN,120129,11234.0,27.265081676092638,9.764991618212568,19.0
JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,120130,9658.0,22.99193033286233,10.89820316939325,19.0
JUNIN,HUANCAYO,SANO,120132,4727.0,23.53897929886772,14.86231354008885,19.0
JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,120135,8055.0,0.0,185.3301447113594,0.0
JUNIN,HUANCAYO,SAPALLANGA,120133,13087.0,25.463470657683082,11.877034613394974,20.0
JUNIN,HUANCAYO,SICAYA,120134,7605.0,27.78948866821251,10.825821371597634,19.0
JUNIN,HUANCAYO,VIQUES,120136,2128.0,24.55754889068533,13.81328289473684,20.0
JUNIN,JAUJA,ACOLLA,120402,8402.0,8.116818895807041,12.095310640323731,19.0
JUNIN,JAUJA,APATA,120403,4967.0,8.875453078918056,17.294808380310048,18.0
JUNIN,JAUJA,ATAURA,120404,1269.0,8.492293087484903,8.613619040189125,18.0
JUNIN,JAUJA,CANCHAYLLO,120405,1774.0,0.2937682597454233,53.39832691262684,2.0
JUNIN,JAUJA,CURICACA,120406,1786.0,0.62024724103456,44.01659932698769,2.0
JUNIN,JAUJA,EL MANTARO,120407,2612.0,8.57986562215237,19.59916343874426,18.0
JUNIN,JAUJA,HUAMALI,120408,1968.0,6.95732299703039,13.07956775609756,17.5
JUNIN,JAUJA,HUARIPAMPA,120409,1049.0,12.374654889972344,7.29228154528122,18.0
JUNIN,JAUJA,HUERTAS,120410,1908.0,8.016994584968513,7.2800390700209645,18.0
JUNIN,JAUJA,JANJAILLO,120411,905.0,0.9845677455378626,37.790483679558015,2.0
JUNIN,JAUJA,JAUJA,120401,16524.0,9.279700275855367,2.0295796684580005,18.0
JUNIN,JAUJA,JULCAN,120412,908.0,6.564895660337499,10.152728250000001,18.0
JUNIN,JAUJA,LEONOR ORDONEZ,120413,1651.0,16.46241152210207,14.615842814657782,18.0
JUNIN,JAUJA,LLOCLLAPAMPA,120414,1343.0,0.9976709657871771,37.606728008190615,2.0
JUNIN,JAUJA,MARCO,120415,2041.0,6.059239747538943,11.340459673199414,18.0
JUNIN,JAUJA,MASMA,120416,2289.0,6.714658963143865,13.167014593709043,18.0
JUNIN,JAUJA,MASMA CHICCHE,120417,912.0,3.35050109655462,21.474067723684207,8.5
JUNIN,JAUJA,MOLINOS,120418,1822.0,3.355493322890418,30.83694502524698,3.0
JUNIN,JAUJA,MONOBAMBA,120419,1353.0,4.64025230546587,45.625656650406505,2.0
JUNIN,JAUJA,MUQUI,120420,1057.0,15.04221792562384,11.138333,18.0
JUNIN,JAUJA,MUQUIYAUYO,120421,2399.0,13.100283658032223,9.400812121717381,16.0
JUNIN,JAUJA,PACA,120422,1264.0,4.116408163758273,16.20311847943038,10.5
JUNIN,JAUJA,PACCHA,120423,2123.0,5.997299588060611,17.746515360339146,18.0
JUNIN,JAUJA,PANCAN,120424,1398.0,8.750036257534745,3.255531695422031,18.0
JUNIN,JAUJA,PARCO,120425,1504.0,6.2379400427553975,17.513483341090428,18.0
JUNIN,JAUJA,POMACANCHA,120426,2141.0,2.759384581842102,36.13600978421298,3.0
JUNIN,JAUJA,RICRAN,120427,2082.0,1.0661348132469448,48.414426268011525,3.0
JUNIN,JAUJA,SAN LORENZO,120428,2278.0,12.178583135777421,11.825089723002634,18.0
JUNIN,JAUJA,SAN PEDRO DE CHUNAN,120429,974.0,6.407837514601978,9.362628336755648,18.0
JUNIN,JAUJA,SAUSA,120430,4109.0,10.775617852379064,3.8224369283523973,18.0
JUNIN,JAUJA,SINCOS,120431,4643.0,7.582745689048102,33.645209615981045,18.0
JUNIN,JAUJA,TUNAN MARCA,120432,1665.0,4.79755986273469,20.258078096696696,9.0
JUNIN,JAUJA,YAULI,120433,1640.0,6.101236327010254,9.989070898170732,18.0
