department,province,district,ubigeo,poblacion,n_puntos,poblacion_sin_ruta,t_medio_min,t_mediano_min,t_p90_min,km_medio_red,gini_tiempo,pob_hasta_30min,share_hasta_30min,share_banda_0_30min,pob_hasta_60min,share_hasta_60min,share_banda_30_60min,pob_hasta_120min,share_hasta_120min,share_banda_60_120min,share_mas_120min,pob_mas_120min
MOQUEGUA,MARISCAL NIETO,CARUMAS,180102,5081.0,3,0.0,128.2626460285033,126.47229348592872,130.16728518526412,119.00414828995132,0.010831417554236888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5081.0
MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,180103,2057.0,3,0.0,139.1614890685056,137.64688543763725,141.38152646460574,114.44930856321758,0.010421695745352344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2057.0
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,49396.0,4,0.0,7.042081173387787,4.179999828338623,5.610514420187421,3.9894465609536653,0.35034461404579553,46576.0,0.9429103571139363,0.9429103571139363,49396.0,1.0,0.05708964288606366,49396.0,1.0,0.0,0.0,0.0
MOQUEGUA,MARISCAL NIETO,SAMEGUA,180104,6528.0,2,0.0,7.125056657428835,6.651666641235352,6.795883259645908,4.042152456573996,0.059580390402726224,6528.0,1.0,1.0,6528.0,1.0,0.0,6528.0,1.0,0.0,0.0,0.0
MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,180105,3518.0,3,0.0,158.6071845613602,149.96320383020088,168.95917863391696,126.63472522911259,0.039595725098796164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3518.0
MOQUEGUA,MARISCAL NIETO,TORATA,180106,6590.0,3,0.0,16.65537977348872,16.433053482579822,16.8889173272927,12.636865452026923,0.007402451152497935,6590.0,1.0,1.0,6590.0,1.0,0.0,6590.0,1.0,0.0,0.0,0.0
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,190202,4033.0,3,0.0,67.49825407369185,62.73500061035156,73.40264310014135,52.01553649486161,0.04482521013887675,0.0,0.0,0.0,0.0,0.0,0.0,4033.0,1.0,1.0,0.0,0.0
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,190203,2505.0,2,0.0,45.46479673709222,44.00335612732011,45.307339316284335,35.57469960134662,0.0035042696718103894,0.0,0.0,0.0,2505.0,1.0,1.0,2505.0,1.0,0.0,0.0,0.0
PASCO,DANIEL ALCIDES CARRION,PAUCAR,190204,2367.0,3,0.0,104.22481554270698,101.89290838802562,105.89631041885971,73.82253792379595,0.012905087774943147,0.0,0.0,0.0,0.0,0.0,0.0,2367.0,1.0,1.0,0.0,0.0
PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,190205,1710.0,2,0.0,100.97525260880677,98.65166473388672,103.8805739440918,77.2803587885628,0.01628296214277858,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,1.0,1.0,0.0,0.0
PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,190206,17110.0,5,0.0,51.90454094405762,47.39064031113181,54.71622356017339,34.824625217958705,0.07585484927549568,0.0,0.0,0.0,16060.999999999998,0.9386908240794856,0.9386908240794856,17110.0,1.0,0.061309175920514436,0.0,0.0
PASCO,DANIEL ALCIDES CARRION,TAPUC,190207,3976.0,3,0.0,74.9822450672357,67.64833068847656,88.0264477715976,55.21487691368855,0.06373978986870621,0.0,0.0,0.0,0.0,0.0,0.0,3976.0,1.0,1.0,0.0,0.0
PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,190208,1907.0,2,0.0,56.63038546437672,50.410045705633124,59.564675156751626,41.086175255457896,0.05972860480819331,0.0,0.0,0.0,672.0,0.3523859465128474,0.3523859465128474,1907.0,1.0,0.6476140534871526,0.0,0.0
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,190201,14319.0,3,0.0,73.95849694039487,67.05685918494277,82.63802517216381,55.8440396106229,0.06667078522788594,0.0,0.0,0.0,0.0,0.0,0.0,14319.0,1.0,1.0,0.0,0.0
PASCO,OXAPAMPA,CHONTABAMBA,190302,3347.0,3,0.0,33.270555489662335,18.15525754035309,45.14705187428156,21.817170308959067,0.34586565495344224,1310.0,0.39139527935464596,0.39139527935464596,3347.0,1.0,0.608604720645354,3347.0,1.0,0.0,0.0,0.0
PASCO,OXAPAMPA,CONSTITUCION,190308,9501.0,3,0.0,248.10058999831972,242.73333740234375,259.62380219568246,166.67493430369402,0.029064104736739704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9501.0
PASCO,OXAPAMPA,HUANCABAMBA,190303,6497.0,2,0.0,41.992560002222895,39.25774583821447,41.95021554947883,27.463224481762015,0.013448904932909511,0.0,0.0,0.0,6497.0,1.0,1.0,6497.0,1.0,0.0,0.0,0.0
PASCO,OXAPAMPA,OXAPAMPA,190301,13841.0,2,0.0,2.036962127368597,1.4216666221618652,2.7174190859315805,1.2683155795766667,0.20187151962311567,13841.0,1.0,1.0,13841.0,1.0,0.0,13841.0,1.0,0.0,0.0,0.0
PASCO,OXAPAMPA,PALCAZU,190304,9396.0,3,0.0,146.2080856423116,120.07416915893555,192.55574235592795,112.53417157477244,0.1994863419642724,0.0,0.0,0.0,0.0,0.0,0.0,3819.5,0.40650276713495104,0.40650276713495104,0.593497232865049,5576.5
PASCO,OXAPAMPA,POZUZO,190305,7800.0,3,0.0,132.87873802478498,120.10136011457062,144.78747404245752,95.19720343663143,0.06786180052948687,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,0.13307692307692306,0.13307692307692306,0.8669230769230769,6762.0
PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306,13753.0,3,0.0,209.63144463327143,206.3704768027497,219.89680791562677,129.67143983049738,0.03736254644884163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13753.0
PASCO,OXAPAMPA,VILLA RICA,190307,19420.0,4,0.0,9.275253693871468,0.8433333039283752,20.370030205169122,6.390152302402792,0.5882250734255003,18830.0,0.9696189495365602,0.9696189495365602,19420.0,1.0,0.03038105046343975,19420.0,1.0,0.0,0.0,0.0
PASCO,PASCO,CHAUPIMARCA,190101,27880.0,2,0.0,3.5001936872173074,3.5,3.5,1.9286325219029847,5.525675080353398e-05,27880.0,1.0,1.0,27880.0,1.0,0.0,27880.0,1.0,0.0,0.0,0.0
PASCO,PASCO,HUACHON,190102,4541.0,3,0.0,106.2902544950289,92.59027438369348,121.06150205478222,92.56104461696803,0.09530928816068329,0.0,0.0,0.0,0.0,0.0,0.0,2747.0000000000005,0.604932834177494,0.604932834177494,0.395067165822506,1793.9999999999998
PASCO,PASCO,HUARIACA,190103,8098.0,3,0.0,5.323968301763886,3.055000066757202,11.577238591576005,2.626893047316041,0.34954168199329616,8098.0,1.0,1.0,8098.0,1.0,0.0,8098.0,1.0,0.0,0.0,0.0
PASCO,PASCO,HUAYLLAY,190104,11163.0,3,0.0,57.94312021436096,54.16999816894531,61.35703458669854,51.05614335530763,0.041219518113370324,0.0,0.0,0.0,6736.0,0.6034220191704739,0.6034220191704739,11163.0,1.0,0.3965779808295261,0.0,0.0
PASCO,PASCO,NINACACA,190105,3829.0,2,0.0,39.49572971888951,36.904998779296875,41.25078050893771,38.065561598914506,0.034827650831593226,0.0,0.0,0.0,3829.0,1.0,1.0,3829.0,1.0,0.0,0.0,0.0
PASCO,PASCO,PALLANCHACRA,190106,4153.0,2,0.0,38.87196469232315,25.49669322914315,46.007337303055195,26.30623312292689,0.19059002098048317,1644.0,0.3958584156031784,0.3958584156031784,4153.0,1.0,0.6041415843968216,4153.0,1.0,0.0,0.0,0.0
PASCO,PASCO,PAUCARTAMBO,190107,20993.0,4,0.0,97.0020485300462,79.6615510230316,124.74537093783653,87.12834356207405,0.13513087850590455,0.0,0.0,0.0,0.0,0.0,0.0,16680.0,0.7945505644738723,0.7945505644738723,0.2054494355261277,4312.999999999999
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,190108,11200.0,5,0.0,27.69837636572974,27.591096671114858,29.550202443214033,19.77338502577373,0.06219891039999337,10280.0,0.9178571428571428,0.9178571428571428,11200.0,1.0,0.08214285714285718,11200.0,1.0,0.0,0.0,0.0
PASCO,PASCO,SIMON BOLIVAR,190109,14264.0,5,0.0,5.435136230128639,2.376289869540096,13.417127420657149,3.4068930702000872,0.4695018117245445,14264.0,1.0,1.0,14264.0,1.0,0.0,14264.0,1.0,0.0,0.0,0.0
PASCO,PASCO,TICLACAYAN,190110,7506.0,2,0.0,26.45765655135397,22.558644803896755,28.531728655603573,21.10793476119983,0.08162501329324512,2962.0,0.39461763922195575,0.39461763922195575,7506.0,1.0,0.6053823607780442,7506.0,1.0,0.0,0.0,0.0
PASCO,PASCO,TINYAHUARCO,190111,5962.0,4,0.0,17.41494284088841,16.582049385446016,18.965528400571934,15.624039985876841,0.05326331345676183,5962.0,1.0,1.0,5962.0,1.0,0.0,5962.0,1.0,0.0,0.0,0.0
PASCO,PASCO,VICCO,190112,2986.0,3,0.0,24.851322839025357,24.139435672684858,25.802969593105296,23.80456360090681,0.025981889001023495,2986.0,1.0,1.0,2986.0,1.0,0.0,2986.0,1.0,0.0,0.0,0.0
PASCO,PASCO,YANACANCHA,190113,30013.0,3,0.0,4.517696826431683,2.0299999713897705,4.851725009217276,2.4461155795540237,0.48604158428192157,30013.0,1.0,1.0,30013.0,1.0,0.0,30013.0,1.0,0.0,0.0,0.0
PIURA,AYABACA,AYABACA,200201,38800.0,9,0.0,169.18148664941492,163.69506906703845,191.485861233914,219.67697596943256,0.08255170686294955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38800.0
PIURA,AYABACA,FRIAS,200202,22866.0,7,0.0,71.53031717208826,73.02459526746577,81.74793197893821,43.87738438471715,0.08534294916289042,0.0,0.0,0.0,4123.6,0.18033761917257066,0.18033761917257066,22866.0,1.0,0.8196623808274294,0.0,0.0
PIURA,AYABACA,JILILI,200203,2956.0,2,0.0,138.89823947127036,137.93443624016876,138.909555705065,154.15973209592744,0.0016184913245881338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2956.0
PIURA,AYABACA,LAGUNAS,200204,6699.0,2,0.0,143.8339901491499,135.17359246502693,142.62938402034914,170.87297509787493,0.004415712016268003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6699.0
PIURA,AYABACA,MONTERO,200205,7378.0,2,0.0,126.68038255149156,122.13534283028805,126.97907051918261,146.2823414832281,0.010177217868199584,0.0,0.0,0.0,0.0,0.0,0.0,1077.0,0.14597451883979398,0.14597451883979398,0.854025481160206,6301.0
PIURA,AYABACA,PACAIPAMPA,200206,24689.0,6,0.0,136.6616353893856,136.972031683664,156.6685077664478,121.79899096228024,0.08892459773383099,0.0,0.0,0.0,0.0,0.0,0.0,5881.8,0.2382356515047187,0.2382356515047187,0.7617643484952813,18807.2
PIURA,AYABACA,PAIMAS,200207,9638.0,3,0.0,84.11472800936187,81.84000015258789,90.00510214946812,115.64331235092045,0.04272613961493554,0.0,0.0,0.0,0.0,0.0,0.0,9638.0,1.0,1.0,0.0,0.0
PIURA,AYABACA,SAPILLICA,200208,11008.0,3,0.0,118.06504952561023,117.25139571860457,118.88341036817447,119.8508150289918,0.005709755332887312,0.0,0.0,0.0,0.0,0.0,0.0,11008.0,1.0,1.0,0.0,0.0
PIURA,AYABACA,SICCHEZ,200209,2690.0,3,0.0,147.20971253122096,143.74000549316406,152.2083614930412,158.19087610067487,0.016328142632345832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2690.0
PIURA,AYABACA,SUYO,200210,12137.000000000002,4,0.0,90.0777379932997,89.26916793052914,92.45212132927335,119.11108591943469,0.0176298225816659,0.0,0.0,0.0,0.0,0.0,0.0,12137.000000000002,1.0,1.0,0.0,0.0
PIURA,HUANCABAMBA,CANCHAQUE,200302,8922.0,4,0.0,99.62109217743145,92.88437686749359,106.68703492456035,97.03836430179996,0.04533858891217213,0.0,0.0,0.0,0.0,0.0,0.0,8922.0,1.0,1.0,0.0,0.0
PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,12548.999999999998,4,0.0,194.4250905169185,187.57877438279095,210.45475636986512,200.59987637077566,0.05214490220198553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12548.999999999998
PIURA,HUANCABAMBA,HUANCABAMBA,200301,30780.0,7,0.0,151.67445667308982,154.15013017893813,165.33561654692716,147.20344012225115,0.0534338264651375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30780.0
PIURA,HUANCABAMBA,HUARMACA,200304,37582.0,9,0.0,141.30786291979834,134.2516632080078,161.90865842250398,169.6735878094256,0.09438869536938532,0.0,0.0,0.0,0.0,0.0,0.0,4424.5,0.11772923207918684,0.11772923207918684,0.8822707679208132,33157.5
PIURA,HUANCABAMBA,LALAQUIZ,200305,5115.0,2,0.0,116.08947736753163,112.0154759717664,116.07642893458765,105.8389242267329,0.007674258816484092,0.0,0.0,0.0,0.0,0.0,0.0,5115.0,1.0,1.0,0.0,0.0
PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,200306,9199.0,3,0.0,128.45596332386248,126.60754348658308,133.00434427307783,120.01652822941331,0.030448732414516955,0.0,0.0,0.0,0.0,0.0,0.0,983.0,0.10685944124361343,0.10685944124361343,0.8931405587563865,8216.0
PIURA,HUANCABAMBA,SONDOR,200307,8399.0,3,0.0,223.11221510411048,189.86157815339305,251.38505590019906,184.7947977717568,0.09633435925792877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8399.0
PIURA,HUANCABAMBA,SONDORILLO,200308,10716.0,3,0.0,193.49467506707717,144.40332794189453,236.68035993203011,172.2963127550593,0.16205777790589315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10716.0
PIURA,MORROPON,BUENOS AIRES,200402,8778.0,3,0.0,40.81511672283528,36.654468295573366,47.22278375485205,43.13161806409466,0.11144534874020984,2347.0,0.2673729778992937,0.2673729778992937,8778.0,1.0,0.7326270221007063,8778.0,1.0,0.0,0.0,0.0
PIURA,MORROPON,CHALACO,200403,9758.0,3,0.0,78.38358940230844,77.35333251953125,82.68108668242013,83.75627712422548,0.03161584180983301,0.0,0.0,0.0,0.0,0.0,0.0,9758.0,1.0,1.0,0.0,0.0
PIURA,MORROPON,CHULUCANAS,200401,76668.99999999999,13,0.0,7.3115570344386835,4.433605706786714,15.539343872805343,6.337023480530689,0.5297424138360483,76668.99999999999,1.0,1.0,76668.99999999999,1.0,0.0,76668.99999999999,1.0,0.0,0.0,0.0
PIURA,MORROPON,LA MATANZA,200404,12888.0,3,0.0,20.32119338931244,18.810268717591043,22.223908789326828,22.187804734758675,0.055568575349635,12888.0,1.0,1.0,12888.0,1.0,0.0,12888.0,1.0,0.0,0.0,0.0
PIURA,MORROPON,MORROPON,200405,14783.0,3,0.0,28.308615186028494,26.4782606255682,29.644985316031608,26.28013112500984,0.04447896289303099,6486.0,0.4387472096326862,0.4387472096326862,14783.0,1.0,0.5612527903673138,14783.0,1.0,0.0,0.0,0.0
PIURA,MORROPON,SALITRAL,200406,8516.0,3,0.0,69.43800291515618,64.99242641727467,72.6998134595329,69.81766142381531,0.03804634207825086,0.0,0.0,0.0,0.0,0.0,0.0,8516.0,1.0,1.0,0.0,0.0
PIURA,MORROPON,SAN JUAN DE BIGOTE,200407,6965.0,3,0.0,77.20573760920605,77.14964109888616,81.52423518542547,75.68309888435796,0.039702860048287714,0.0,0.0,0.0,0.0,0.0,0.0,6965.0,1.0,1.0,0.0,0.0
PIURA,MORROPON,SANTA CATALINA DE MOSSA,200408,4510.0,3,0.0,78.82618758800024,75.01157996386327,82.24764680331953,63.73329401714046,0.05189063986958342,0.0,0.0,0.0,301.0,0.06674057649667406,0.06674057649667406,4510.0,1.0,0.9332594235033259,0.0,0.0
PIURA,MORROPON,SANTO DOMINGO,200409,7957.0,3,0.0,76.10804605094485,64.87833404541016,91.25130352373259,66.60892618387147,0.1295840837361234,0.0,0.0,0.0,3409.5,0.4284906371748146,0.4284906371748146,7957.0,1.0,0.5715093628251854,0.0,0.0
PIURA,MORROPON,YAMANGO,200410,9978.0,4,0.0,73.51159943767769,74.31068025218497,77.53163343375799,65.17989341336707,0.03121392318111449,0.0,0.0,0.0,0.0,0.0,0.0,9978.0,1.0,1.0,0.0,0.0
PIURA,PAITA,AMOTAPE,200502,2305.0,3,0.0,28.662522638283686,27.459999084472656,29.68858331295571,29.403721658371534,0.02269026172859656,2139.0,0.9279826464208243,0.9279826464208243,2305.0,1.0,0.07201735357917571,2305.0,1.0,0.0,0.0,0.0
PIURA,PAITA,ARENAL,200503,1092.0,2,0.0,24.75750321258992,24.12734641330611,25.12546928266122,25.69705809778346,0.013727128275283329,1092.0,1.0,1.0,1092.0,1.0,0.0,1092.0,1.0,0.0,0.0,0.0
PIURA,PAITA,COLAN,200504,12363.0,3,0.0,26.320784006594725,20.525669623657546,27.357831262938525,25.84684889869841,0.06420268571477716,11343.0,0.9174957534578986,0.9174957534578986,12363.0,1.0,0.08250424654210142,12363.0,1.0,0.0,0.0,0.0
PIURA,PAITA,LA HUACA,200505,10867.0,4,0.0,25.982918500000743,23.326847328542993,30.87609842789946,25.571965005652956,0.109800529167561,8876.0,0.8167847612036441,0.8167847612036441,10867.0,1.0,0.18321523879635593,10867.0,1.0,0.0,0.0,0.0
PIURA,PAITA,PAITA,200501,72522.0,4,0.0,6.454299272512141,3.376666784286499,3.376666784286499,5.534812782384172,0.4459523829597416,69611.0,0.959860456137448,0.959860456137448,72522.0,1.0,0.04013954386255203,72522.0,1.0,0.0,0.0,0.0
PIURA,PAITA,TAMARINDO,200506,4625.0,3,0.0,32.34213293044632,31.84833335876465,32.600327154366276,34.84647802981815,0.01208776491895025,0.0,0.0,0.0,4625.0,1.0,1.0,4625.0,1.0,0.0,0.0,0.0
PIURA,PAITA,VICHAYAL,200507,5015.0,3,0.0,39.05621758534212,37.31033732855498,40.892879728223974,39.2023510428036,0.030531130163149345,0.0,0.0,0.0,5015.0,1.0,1.0,5015.0,1.0,0.0,0.0,0.0
PIURA,PIURA,CASTILLA,200104,123715.0,4,0.0,1.35375379961512,0.3400000035762787,0.3400000035762787,0.9327907592199105,0.705556132063777,123715.0,1.0,1.0,123715.0,1.0,0.0,123715.0,1.0,0.0,0.0,0.0
PIURA,PIURA,CATACAOS,200105,70684.0,8,0.0,7.457728236245823,4.4337132239604715,11.89409971535206,5.170070142481038,0.24042441064296904,70684.0,1.0,1.0,70684.0,1.0,0.0,70684.0,1.0,0.0,0.0,0.0
PIURA,PIURA,CURA MORI,200107,17390.0,4,0.0,18.033613725171957,17.010579114431863,21.075727281208085,16.060323350850435,0.09198885842760407,17390.0,1.0,1.0,17390.0,1.0,0.0,17390.0,1.0,0.0,0.0,0.0
PIURA,PIURA,EL TALLAN,200108,4960.0,3,0.0,26.31773435723397,25.126408631985004,27.72401264887938,25.314708574356573,0.033686791455870724,4960.0,1.0,1.0,4960.0,1.0,0.0,4960.0,1.0,0.0,0.0,0.0
PIURA,PIURA,LA ARENA,200109,34541.0,7,0.0,19.977093828100298,16.67023267304904,27.431151297735443,16.218187746053662,0.1281201129041366,34541.0,1.0,1.0,34541.0,1.0,0.0,34541.0,1.0,0.0,0.0,0.0
PIURA,PIURA,LA UNION,200110,36000.0,7,0.0,24.995153654946222,23.03073331878726,28.980297982235605,21.674786399470435,0.06766433020178875,33578.0,0.9327222222222222,0.9327222222222222,36000.0,1.0,0.06727777777777777,36000.0,1.0,0.0,0.0,0.0
PIURA,PIURA,LAS LOMAS,200111,27000.0,6,0.0,75.11981748835245,79.70190286930202,86.68097904750279,88.26293015066783,0.09266851547793742,0.0,0.0,0.0,8307.0,0.30766666666666664,0.30766666666666664,27000.0,1.0,0.6923333333333334,0.0,0.0
PIURA,PIURA,PIURA,200101,261316.0,3,0.0,2.182339697656099,1.7283333539962769,1.7283333539962769,1.6336153790631407,0.20286659622837766,261316.0,1.0,1.0,261316.0,1.0,0.0,261316.0,1.0,0.0,0.0,0.0
PIURA,PIURA,TAMBO GRANDE,200114,98000.0,20,0.0,33.454019227567294,33.61186473145175,43.566533277504824,36.50858327667637,0.16732732188000277,29526.714285714286,0.3012930029154519,0.3012930029154519,93715.21428571429,0.956277696793003,0.6549846938775511,98000.0,1.0,0.04372230320699699,0.0,0.0
PIURA,PIURA,VEINTISEIS DE OCTUBRE,200115,130000.0,1,0.0,1.184999942779541,1.184999942779541,1.184999942779541,0.7811999917030334,,130000.0,1.0,1.0,130000.0,1.0,0.0,130000.0,1.0,0.0,0.0,0.0
PIURA,SECHURA,BELLAVISTA DE LA UNION,200802,3954.0,3,0.0,27.96139673108577,27.334417893065204,28.574987176815366,25.386974948309984,0.016198444335379536,3954.0,1.0,1.0,3954.0,1.0,0.0,3954.0,1.0,0.0,0.0,0.0
PIURA,SECHURA,BERNAL,200803,6456.0,3,0.0,32.08235259776961,30.831041564384517,33.31505593216938,29.132485591493722,0.025612861003986742,823.0,0.12747831474597274,0.12747831474597274,6456.0,1.0,0.8725216852540273,6456.0,1.0,0.0,0.0,0.0
PIURA,SECHURA,CRISTO NOS VALGA,200804,3377.0,3,0.0,36.16218636478585,35.82346803823897,36.53415530207241,32.74555760599079,0.006541444505759109,0.0,0.0,0.0,3377.0,1.0,1.0,3377.0,1.0,0.0,0.0,0.0
PIURA,SECHURA,RINCONADA LLICUAR,200806,2855.0,2,0.0,31.160552620428454,31.088333129882812,31.088333129882812,28.439895202316045,0.0022916803184572787,0.0,0.0,0.0,2855.0,1.0,1.0,2855.0,1.0,0.0,0.0,0.0
PIURA,SECHURA,SECHURA,200801,33042.0,4,0.0,50.357055558079445,43.156447589176956,56.84383918939635,45.664455757974665,0.0997418756230617,0.0,0.0,0.0,27629.0,0.8361781974456752,0.8361781974456752,33042.0,1.0,0.16382180255432477,0.0,0.0
PIURA,SECHURA,VICE,200805,12749.0,5,0.0,32.87891927694132,32.80535835840931,36.221926370750374,30.89700600021689,0.058011172667338906,5419.0,0.4250529453290454,0.4250529453290454,12749.0,1.0,0.5749470546709545,12749.0,1.0,0.0,0.0,0.0
PIURA,SULLANA,BELLAVISTA,200602,36072.0,1,0.0,5.005000114440918,5.005000114440918,5.005000114440918,3.364000082015991,,36072.0,1.0,1.0,36072.0,1.0,0.0,36072.0,1.0,0.0,0.0,0.0
PIURA,SULLANA,IGNACIO ESCUDERO,200603,17941.0,6,0.0,20.077376450977226,17.866725610368277,23.419267024555985,23.693876727981102,0.08797113778812882,17941.0,1.0,1.0,17941.0,1.0,0.0,17941.0,1.0,0.0,0.0,0.0
PIURA,SULLANA,LANCONES,200604,13085.0,4,0.0,46.88301931917401,43.25849243976771,51.71568065053094,53.87730775103571,0.06370426706311494,0.0,0.0,0.0,13085.0,1.0,1.0,13085.0,1.0,0.0,0.0,0.0
PIURA,SULLANA,MARCAVELICA,200605,26098.0,7,0.0,13.612695766185945,7.771909235771402,14.348780489545435,12.747620624494294,0.4988362656445001,24462.0,0.9373132040769407,0.9373132040769407,24462.0,0.9373132040769407,0.0,26098.0,1.0,0.06268679592305926,0.0,0.0
PIURA,SULLANA,MIGUEL CHECA,200606,7446.0,3,0.0,7.681672788550064,3.706722160325433,10.246211754666628,7.196268473585991,0.2787938224014347,7446.0,1.0,1.0,7446.0,1.0,0.0,7446.0,1.0,0.0,0.0,0.0
PIURA,SULLANA,QUERECOTILLO,200607,24452.0,5,0.0,11.302534507297171,8.901666641235352,14.418871470510643,14.01554836556815,0.1321989696617878,24452.0,1.0,1.0,24452.0,1.0,0.0,24452.0,1.0,0.0,0.0,0.0
PIURA,SULLANA,SALITRAL,200608,6097.0,3,0.0,5.439500216990392,4.706666469573975,7.6264519666529695,6.038283524521847,0.11129185702569866,6097.0,1.0,1.0,6097.0,1.0,0.0,6097.0,1.0,0.0,0.0,0.0
PIURA,SULLANA,SULLANA,200601,156827.0,9,0.0,4.435398332813929,2.1419898672889475,11.434939806874127,3.2830584372580125,0.4393184082264343,154298.0,0.9838739502764192,0.9838739502764192,156827.0,1.0,0.016126049723580782,156827.0,1.0,0.0,0.0,0.0
PIURA,TALARA,EL ALTO,200702,7137.0,2,0.0,43.7221134250465,43.52333450317383,43.52333450317383,54.34282619545268,0.004373783546812948,0.0,0.0,0.0,7137.0,1.0,1.0,7137.0,1.0,0.0,0.0,0.0
PIURA,TALARA,LA BREA,200703,12486.0,2,0.0,11.434518529038655,9.886032207445664,11.19453966292468,11.321771143721252,0.007412726196917907,12486.0,1.0,1.0,12486.0,1.0,0.0,12486.0,1.0,0.0,0.0,0.0
PIURA,TALARA,LOBITOS,200704,1506.0,2,0.0,13.906765975800168,13.543788626953795,13.854090824755994,13.955824736738268,0.0017310776634820169,1506.0,1.0,1.0,1506.0,1.0,0.0,1506.0,1.0,0.0,0.0,0.0
PIURA,TALARA,LOS ORGANOS,200705,9577.0,2,0.0,52.49442572393036,52.42333221435547,52.537330829639465,67.63010130061029,0.0011848939117075075,0.0,0.0,0.0,9577.0,1.0,1.0,9577.0,1.0,0.0,0.0,0.0
PIURA,TALARA,MANCORA,200706,10547.0,2,0.0,66.7264835541764,66.34091551872604,66.6748481428077,81.34716069742414,0.0004583267346200959,0.0,0.0,0.0,0.0,0.0,0.0,10547.0,1.0,1.0,0.0,0.0
PIURA,TALARA,PARINAS,200701,88331.0,4,0.0,2.204166812482193,1.6133333444595337,1.6133333444595337,1.5517526562700743,0.25636993636970395,88331.0,1.0,1.0,88331.0,1.0,0.0,88331.0,1.0,0.0,0.0,0.0
PUNO,AZANGARO,ACHAYA,210202,4064.0,2,0.0,40.5372712358715,37.002197824250544,39.99777232852198,28.957723425598594,0.005016775191534539,0.0,0.0,0.0,4064.0,1.0,1.0,4064.0,1.0,0.0,0.0,0.0
PUNO,AZANGARO,ARAPA,210203,8765.0,3,0.0,33.193813109193876,30.98249912261963,35.76227081164843,30.35467428717692,0.05196986293027639,3929.0,0.44826012549914435,0.44826012549914435,8765.0,1.0,0.5517398745008557,8765.0,1.0,0.0,0.0,0.0
PUNO,AZANGARO,ASILLO,210204,16981.0,5,0.0,31.132581542331657,28.64424781383319,38.27904786545682,33.314896172175914,0.12831614544696812,7811.0,0.45998468876980153,0.45998468876980153,16981.0,1.0,0.5400153112301984,16981.0,1.0,0.0,0.0,0.0
PUNO,AZANGARO,AZANGARO,210201,29100.0,4,0.0,17.94100356925394,1.7200000286102295,45.522268542739745,11.435642273063513,0.5856396083891198,20390.0,0.7006872852233677,0.7006872852233677,29100.0,1.0,0.29931271477663235,29100.0,1.0,0.0,0.0,0.0
PUNO,AZANGARO,CAMINACA,210205,3828.0,2,0.0,19.860002281523798,18.982523323356865,19.727171778929186,20.753971643956103,0.002606107344053643,3828.0,1.0,1.0,3828.0,1.0,0.0,3828.0,1.0,0.0,0.0,0.0
PUNO,AZANGARO,CHUPA,210206,13745.999999999998,4,0.0,47.11163024943046,46.63736768017731,49.24520218876658,40.44404672992421,0.030069822461274542,0.0,0.0,0.0,13745.999999999998,1.0,1.0,13745.999999999998,1.0,0.0,0.0,0.0
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,210207,5189.0,2,0.0,31.2042544194558,26.5483341217041,35.92296056557421,30.109895943998026,0.09581048731228758,3332.0,0.6421275775679322,0.6421275775679322,5189.0,1.0,0.35787242243206785,5189.0,1.0,0.0,0.0,0.0
